"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
1,CA,A,CA 50451 A,023-250-752-324-531,1895-11-04,1895,CA 50451D A,,CA 50451T A,,VALVE,,BONNER JOHN,BONNER JOHN,,https://lens.org/023-250-752-324-531,Granted Patent,no,0,0,1,1,0,,,,0,0,,,,EXPIRED
2,CA,A,CA 50273 A,019-077-515-861-279,1895-10-15,1895,CA 50273D A,,CA 50273T A,,VESSEL STEERING APPARATUS,,BONNER JOHN,BONNER JOHN,,https://lens.org/019-077-515-861-279,Granted Patent,no,0,0,1,1,0,,,,0,0,,,,EXPIRED
3,CA,A,CA 50583 A,182-220-033-190-010,1895-11-14,1895,CA 50583D A,,CA 50583T A,,STEAM BOILER,,BONNER JOHN,BONNER JOHN,,https://lens.org/182-220-033-190-010,Granted Patent,no,0,0,1,1,0,,,,0,0,,,,EXPIRED
4,GB,B,GB 2127697 B,181-558-667-216-982,1986-08-13,1986,GB 8325685 A,1983-09-26,US 42640682 A;;US 53127683 A,1982-09-29,BANDAGE FOR ANIMALS & HUMANS,,BONNER F J JUN;;BONNER F J,BONNER JR FRANCIS JOHN;;BONNER FRANCIS JOHN,,https://lens.org/181-558-667-216-982,Granted Patent,no,0,0,11,14,0,A41D13/0568;;A61F7/10;;A61F13/534;;A61F13/539;;A61F13/62;;A61F15/006;;A61F2007/0042;;A61F2013/00102;;A61F2013/00119;;A61F2013/00187;;A61F2013/0028;;A61F2013/00565;;A61F2013/0074;;A61F2013/530802;;A61F2013/53445;;A61F2013/53966;;A61F2013/5666;;A41D31/285;;A61F13/01029,A41D31/00;;A61F7/02;;A61F7/10;;A61F13/00;;A61F13/15;;A61F13/56,A5RPG,0,0,,,,EXPIRED
5,GB,A,GB 2127697 A,097-258-167-485-693,1984-04-18,1984,GB 8325685 A,1983-09-26,US 42640682 A;;US 53127683 A,1982-09-29,Bandage for animals and humans,"A layer (14) of closed-cell foam polymeric material, which is partially absorbent and thermally insulating, is bonded to a thinner layer (18) of water-absorbent fabric, such as terry cloth, which is placed next to the body. An optional layer (16) may comprise woven nylon or spandex having longitudinal stretch, and protects the bandage from ambient heat. At each end fastening means (20, 22) may be attached. <IMAGE>",BONNER F J JUN;;BONNER F J,BONNER JR FRANCIS JOHN;;BONNER FRANCIS JOHN,,https://lens.org/097-258-167-485-693,Patent Application,no,3,2,11,14,0,A41D13/0568;;A61F7/10;;A61F13/534;;A61F13/539;;A61F13/62;;A61F15/006;;A61F2007/0042;;A61F2013/00102;;A61F2013/00119;;A61F2013/00187;;A61F2013/0028;;A61F2013/00565;;A61F2013/0074;;A61F2013/530802;;A61F2013/53445;;A61F2013/53966;;A61F2013/5666;;A41D31/285;;A61F13/01029,A41D31/00;;A61F7/02;;A61F7/10;;A61F13/00;;A61F13/15;;A61F13/56,A5R RPG           RPG,0,0,,,,EXPIRED
6,GB,A,GB 100046 A,083-736-742-691-596,1917-01-04,1917,GB 33016 A,1916-01-07,US 1915/006351X A;;US 29618X A,1914-04-29,Improvements in Projectiles.,"100,046. Semple, J. B. Feb. 3, 1915, [Convention date]. Addition to 100,030. Projectile fuses.-Relates to safety-devices for fuses of high-explosive projectiles, of the kind described in the parent Specification, in which means: are provided for interrupting or making continuous a detonation-imparting pathway from the detonator to the bursting-charge. According to this invention, the continuity of the pathway is controlled by a plurality of members movable in different directions. In the arrangement shown, spring-pressed centrifugally-acting members 6, which overlap each other, are arranged in a space 3 across the passage 13 which connects the detonator D to the bursting-charge B. When the projectile is fired from a gun, the members 6 fly outwards in opposite directions, bringing passages 12 filled with suitable detonation-transmitting material into alinement with the passage 13. A spring catch or the like retains the members 6 in the armed position. Specification 6351/15 is referred to.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/083-736-742-691-596,Granted Patent,no,0,4,1,5,0,F42C15/34,F42C15/34,,0,0,,,,EXPIRED
7,US,A,US 3111018 A,022-141-055-975-225,1963-11-19,1963,US 20964362 A,1962-07-13,US 20964362 A,1962-07-13,Washer-dryer with lint removing means,,PHILCO CORP,BONNER JOHN J,,https://lens.org/022-141-055-975-225,Granted Patent,no,4,9,1,1,0,D06F25/00;;D06F58/22;;D06F58/22;;D06F25/00,D06F25/00;;D06F58/22,,0,0,,,,EXPIRED
8,US,A,US 1077204 A,079-993-660-662-436,1913-10-28,1913,US 1912/0732543 A,1912-11-20,US 1912/0732543 A,1912-11-20,TRACER FOR PROJECTILES.,,SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/079-993-660-662-436,Granted Patent,no,0,3,1,1,0,F42B12/38;;F42B12/38,,,0,0,,,,EXPIRED
9,FR,A,FR 478550 A,145-283-054-340-176,1915-12-17,1915,FR 478550D A,1915-04-29,US 588615 A,1915-02-03,Perfectionnements apportés aux projectiles,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/145-283-054-340-176,Granted Patent,no,0,1,2,2,0,F42C15/184;;F42C15/22;;F42C15/22;;F42C15/184,F42C15/184;;F42C15/22,"XI, 4",0,0,,,,EXPIRED
10,GB,A,GB 190212860 A,105-690-928-435-107,1902-07-24,1902,GB 190212860D A,1902-06-05,GB 190212860T A,1902-06-05,Improvements in Projectiles.,"12,860. Sample, J. B. June 5. Fuzes for projectiles.-The body 3 carries at its forward end the usual percussion hammer 4 and primer 1. The rear part of the body contains a pyrotechnic composition 6 and a friction pin 9. When the gun is fired, the powder gases pass around the pin 9, and fill the chamber 7, expanding the cup 11. When the projectile leaves the gun, the expansion of the gases in the chamber 7 drives away the discs 12, 8 and the pin 9, thus igniting the pyrotechnic composition 6, which produces a trail of flame to show the path of the projectile. In smaller projectiles, the body 3 extends outside the base, and the outer disc 12 is omitted. Specification No. 4776, A.D. 1902, is referred to.",SEMPLE JOHN BONNER,SEMPLE JOHN BONNER,,https://lens.org/105-690-928-435-107,Patent Application,no,0,0,1,1,0,,,,0,0,,,,DISCONTINUED
11,FR,A,FR 491528 A,127-430-851-493-030,1919-06-06,1919,FR 491528D A,1916-12-01,US 103821X A,1916-01-13,Projectile,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/127-430-851-493-030,Granted Patent,no,0,0,2,2,0,F42B27/00;;F42B12/20,F42B12/20;;F42B27/00,"XI, 4",0,0,,,,EXPIRED
12,FR,A,FR 491540 A,178-124-091-345-725,1919-06-06,1919,FR 491540D A,1918-06-24,US 491540X A,1918-03-13,Projectile,,JOHN BONNER SEMPLE,SEMPLE JOHN BONNER,,https://lens.org/178-124-091-345-725,Granted Patent,no,0,0,1,1,0,F42C15/22,F42C15/22,"XI, 4",0,0,,,,EXPIRED
